dataset_case,method,noise,seed,accuracy,neighbor_overlap,embed_time_sec,pipeline_time_sec,ambient_dim,embed_dim,accuracy_pct,neighbor_overlap_pct,embed_time_ms,pipeline_time_ms
two_manifold,gaussian_rp,0.1,1,0.6833333333333333,0.34025,0.00029508399893529713,0.01008512499902281,30,2,68.33333333333333,34.025,0.29508399893529713,10.08512499902281
two_manifold,gaussian_rp,0.1,2,0.47333333333333333,0.20183333333333334,0.00033200000143551733,0.010193292000622023,30,2,47.333333333333336,20.183333333333334,0.33200000143551733,10.193292000622023
two_manifold,gaussian_rp,0.2,0,0.6566666666666666,0.28075,0.00032520899912924506,0.010268415999235003,30,2,65.66666666666666,28.075,0.32520899912924506,10.268415999235003
two_manifold,gaussian_rp,0.2,1,0.6766666666666666,0.3333333333333333,0.0003003750007337658,0.010058416999527253,30,2,67.66666666666666,33.33333333333333,0.3003750007337658,10.058416999527253
two_manifold,gaussian_rp,0.2,2,0.4533333333333333,0.20108333333333334,0.00029616599931614473,0.009817374999329331,30,2,45.33333333333333,20.108333333333334,0.29616599931614473,9.817374999329331
two_manifold,gaussian_rp,0.35,0,0.66,0.2773333333333333,0.00029254199944261927,0.010036249999757274,30,2,66.0,27.73333333333333,0.29254199944261927,10.036249999757274
two_manifold,gaussian_rp,0.35,1,0.6533333333333333,0.31858333333333333,0.0003013339992321562,0.010097042000779766,30,2,65.33333333333333,31.858333333333334,0.3013339992321562,10.097042000779766
two_manifold,gaussian_rp,0.35,2,0.44,0.2039166666666667,0.0002986250001413282,0.009945666000930942,30,2,44.0,20.39166666666667,0.2986250001413282,9.945666000930942
two_manifold,sparse_rp,0.0,0,0.7433333333333333,0.3398333333333333,0.0005058750011812663,0.01040583300164144,30,2,74.33333333333333,33.983333333333334,0.5058750011812663,10.40583300164144
two_manifold,sparse_rp,0.0,1,0.77,0.36608333333333337,0.000434833000326762,0.010314708000805695,30,2,77.0,36.608333333333334,0.434833000326762,10.314708000805695
two_manifold,sparse_rp,0.0,2,0.81,0.303,0.0004484590008360101,0.010427291999803856,30,2,81.0,30.3,0.4484590008360101,10.427291999803856
two_manifold,sparse_rp,0.1,0,0.7266666666666667,0.33466666666666667,0.0005187499991734512,0.010384541999883368,30,2,72.66666666666667,33.46666666666667,0.5187499991734512,10.384541999883368
two_manifold,sparse_rp,0.1,1,0.7766666666666666,0.362,0.00043158300104551017,0.010236291000182973,30,2,77.66666666666666,36.199999999999996,0.4315830010455102,10.236291000182973
two_manifold,sparse_rp,0.1,2,0.8133333333333334,0.30308333333333337,0.0005135409992362838,0.01042066700028954,30,2,81.33333333333333,30.308333333333337,0.5135409992362838,10.42066700028954
two_manifold,sparse_rp,0.2,0,0.7333333333333333,0.325,0.0005061660012870561,0.010558916001173202,30,2,73.33333333333333,32.5,0.5061660012870561,10.558916001173202
two_manifold,sparse_rp,0.2,1,0.7566666666666667,0.3486666666666667,0.00043479200030560605,0.010192375000769971,30,2,75.66666666666667,34.86666666666667,0.43479200030560605,10.192375000769971
two_manifold,sparse_rp,0.2,2,0.8,0.2944166666666667,0.00045295800009625964,0.010407750000013039,30,2,80.0,29.44166666666667,0.45295800009625964,10.407750000013039
two_manifold,sparse_rp,0.35,0,0.72,0.30916666666666665,0.00043779100087704137,0.0102595830012433,30,2,72.0,30.916666666666664,0.43779100087704137,10.2595830012433
two_manifold,sparse_rp,0.35,1,0.73,0.32975,0.0004970420013705734,0.010348417001296184,30,2,73.0,32.975,0.4970420013705734,10.348417001296184
two_manifold,sparse_rp,0.35,2,0.8033333333333333,0.2830833333333333,0.0004231250004522735,0.010573042000032729,30,2,80.33333333333333,28.30833333333333,0.4231250004522735,10.573042000032729
two_manifold,isomap,0.0,0,0.82,0.29583333333333334,0.14576312499957567,0.40235416699943016,30,2,82.0,29.583333333333332,145.76312499957567,402.35416699943016
two_manifold,isomap,0.0,1,0.8466666666666667,0.34625,0.13954604199898313,0.3924656250001135,30,2,84.66666666666667,34.625,139.54604199898313,392.4656250001135
two_manifold,isomap,0.0,2,0.8633333333333333,0.22241666666666665,0.14804745800029195,0.4067285829987668,30,2,86.33333333333333,22.241666666666664,148.04745800029195,406.7285829987668
two_manifold,isomap,0.1,0,0.8166666666666667,0.2998333333333333,0.1429209580001043,0.39965262499936216,30,2,81.66666666666667,29.983333333333327,142.9209580001043,399.65262499936216
two_manifold,isomap,0.1,1,0.86,0.33949999999999997,0.14162083300107042,0.40017783300027077,30,2,86.0,33.949999999999996,141.62083300107042,400.17783300027077
two_manifold,isomap,0.1,2,0.8433333333333334,0.22433333333333338,0.14775666599962278,0.3983802080001624,30,2,84.33333333333334,22.433333333333337,147.75666599962278,398.3802080001624
two_manifold,isomap,0.2,0,0.8233333333333334,0.29625,0.13935954100088566,0.3899130830013746,30,2,82.33333333333334,29.625,139.35954100088566,389.9130830013746
two_manifold,isomap,0.2,1,0.8566666666666667,0.32858333333333334,0.15460191700003634,0.40679616700072074,30,2,85.66666666666667,32.858333333333334,154.60191700003634,406.79616700072074
two_manifold,isomap,0.2,2,0.8333333333333334,0.23025,0.1453010829991399,0.40217666600074153,30,2,83.33333333333334,23.025000000000002,145.3010829991399,402.17666600074153
two_manifold,isomap,0.35,0,0.7833333333333333,0.33108333333333334,0.14418683300027624,0.39528720899943437,30,2,78.33333333333333,33.108333333333334,144.18683300027624,395.28720899943437
two_manifold,isomap,0.35,1,0.7966666666666666,0.31975,0.14528633400004765,0.40006308299962257,30,2,79.66666666666666,31.974999999999998,145.28633400004765,400.06308299962257
two_manifold,isomap,0.35,2,0.8366666666666667,0.2609166666666667,0.14509162499962258,0.39602820800064364,30,2,83.66666666666667,26.09166666666667,145.09162499962258,396.02820800064364
two_manifold,lle,0.0,0,0.51,0.28075,0.06687874999988708,0.1503950000005716,30,2,51.0,28.075,66.87874999988708,150.3950000005716
two_manifold,lle,0.0,1,0.5266666666666666,0.26566666666666666,0.06626145900008851,0.15434966599968902,30,2,52.666666666666664,26.566666666666666,66.26145900008851,154.34966599968902
two_manifold,lle,0.0,2,0.5566666666666666,0.28099999999999997,0.06613870799992583,0.15126820899968152,30,2,55.666666666666664,28.099999999999998,66.13870799992583,151.26820899968152
two_manifold,lle,0.1,0,0.51,0.2785,0.068868583000949,0.15641054200023063,30,2,51.0,27.85,68.868583000949,156.41054200023063
two_manifold,lle,0.1,1,0.5766666666666667,0.29925,0.06763491700075974,0.15468862499983516,30,2,57.666666666666664,29.925,67.63491700075974,154.68862499983516
two_manifold,lle,0.1,2,0.5366666666666666,0.2783333333333333,0.06767795800078602,0.15372320800088346,30,2,53.666666666666664,27.833333333333332,67.67795800078602,153.72320800088346
two_manifold,lle,0.2,0,0.49666666666666665,0.25683333333333336,0.0675024169995595,0.152500083000632,30,2,49.666666666666664,25.683333333333337,67.5024169995595,152.500083000632
two_manifold,lle,0.2,1,0.5666666666666667,0.2715,0.06759154199971817,0.151905541000815,30,2,56.666666666666664,27.150000000000002,67.59154199971817,151.905541000815
two_manifold,lle,0.2,2,0.5033333333333333,0.2969166666666666,0.06621204200018838,0.1491119999991497,30,2,50.33333333333333,29.69166666666666,66.21204200018838,149.1119999991497
two_manifold,lle,0.35,0,0.55,0.2809166666666667,0.06725041599929682,0.15538304100118694,30,2,55.00000000000001,28.09166666666667,67.25041599929682,155.38304100118694
two_manifold,lle,0.35,1,0.66,0.24708333333333332,0.07106695900074556,0.15841870899930655,30,2,66.0,24.708333333333332,71.06695900074556,158.41870899930655
two_manifold,lle,0.35,2,0.5433333333333333,0.3175,0.0686757920011587,0.15904616700026963,30,2,54.333333333333336,31.75,68.6757920011587,159.04616700026963
